Tweet,Tokens,Label,Prediction
please watch let's attract manifest vice president president republic president absolutely excited presidential inauguration,"['please', 'watch', ""let's"", 'attract', 'manifest', 'vice', 'president', 'president', 'republic', 'president', 'absolutely', 'excited', 'presidential', 'inauguration']",Non-hate,0.13380326
kaisa pilipinas huling araw kampanya yorme yorme naming ordinaryong pilipino kasama dulo iwanan,"['kaisa', 'pilipinas', 'huling', 'araw', 'kampanya', 'yorme', 'yorme', 'naming', 'ordinaryong', 'pilipino', 'kasama', 'dulo', 'iwanan']",Non-hate,0.13709697
enchanting mayon volcano central philippines vp perfect cone perfect leader,"['enchanting', 'mayon', 'volcano', 'central', 'philippines', 'vp', 'perfect', 'cone', 'perfect', 'leader']",Non-hate,0.13938531
wag nating gawaing totga itooo ipanalo natin si,"['wag', 'nating', 'gawaing', 'totga', 'itooo', 'ipanalo', 'natin', 'si']",Non-hate,0.14694078
hello po pwede poba makisabay pagpunta mitting avance wala lang po kase kame talaga pamasahe papunta dyan kase po kame eh sana po maisabay nyo kame lang po namen suportahan si vp kiko pangilinan salamat po,"['hello', 'po', 'pwede', 'poba', 'makisabay', 'pagpunta', 'mitting', 'avance', 'wala', 'lang', 'po', 'kase', 'kame', 'talaga', 'pamasahe', 'papunta', 'dyan', 'kase', 'po', 'kame', 'eh', 'sana', 'po', 'maisabay', 'nyo', 'kame', 'lang', 'po', 'namen', 'suportahan', 'si', 'vp', 'kiko', 'pangilinan', 'salamat', 'po']",Non-hate,0.14708532
president sara duterte vice president,"['president', 'sara', 'duterte', 'vice', 'president']",Non-hate,0.15542749
dalawang pangakong binitiwan sakaling ibotong susunod pangulo bansa basahin buong ulat,"['dalawang', 'pangakong', 'binitiwan', 'sakaling', 'ibotong', 'susunod', 'pangulo', 'bansa', 'basahin', 'buong', 'ulat']",Non-hate,0.15814556
davao del sur governor cagas endorses president context sara duterte running mate leni's main rival davao region,"['davao', 'del', 'sur', 'governor', 'cagas', 'endorses', 'president', 'context', 'sara', 'duterte', 'running', 'mate', ""leni's"", 'main', 'rival', 'davao', 'region']",Non-hate,0.15922913
masasabi talaga buong pamilya kay,"['masasabi', 'talaga', 'buong', 'pamilya', 'kay']",Non-hate,0.15928838
presidente si,"['presidente', 'si']",Non-hate,0.16603357
senator panfilo underrated,"['senator', 'panfilo', 'underrated']",Non-hate,0.16649629
true leaders show vice president says always present closing remarks seemed like jab lone presidential candidate absent,"['true', 'leaders', 'show', 'vice', 'president', 'says', 'always', 'present', 'closing', 'remarks', 'seemed', 'like', 'jab', 'lone', 'presidential', 'candidate', 'absent']",Non-hate,0.16858135
day vice president announces intent run philippine president maria ressa wins nobel peace prize two women stood duterte stronger ever,"['day', 'vice', 'president', 'announces', 'intent', 'run', 'philippine', 'president', 'maria', 'ressa', 'wins', 'nobel', 'peace', 'prize', 'two', 'women', 'stood', 'duterte', 'stronger', 'ever']",Non-hate,0.16942823
joined motorcade leni-kiko today sobrang saya lang yung tao shouting leni-kiko/leni smiles faces napawi yung pagod sobrang init especially bata masayang masaya,"['joined', 'motorcade', 'leni-kiko', 'today', 'sobrang', 'saya', 'lang', 'yung', 'tao', 'shouting', 'leni-kiko/leni', 'smiles', 'faces', 'napawi', 'yung', 'pagod', 'sobrang', 'init', 'especially', 'bata', 'masayang', 'masaya']",Non-hate,0.17165506
robredo's final speech comelec's presidential debate,"[""robredo's"", 'final', 'speech', ""comelec's"", 'presidential', 'debate']",Non-hate,0.17174539
grand fireworks display marcos-sara duterte uniteam luzon miting avance part,"['grand', 'fireworks', 'display', 'marcos-sara', 'duterte', 'uniteam', 'luzon', 'miting', 'avance', 'part']",Non-hate,0.17336605
played president get apps,"['played', 'president', 'get', 'apps']",Non-hate,0.18306227
francisco presidente,"['francisco', 'presidente']",Non-hate,0.18465105
remember robredont vote wisely,"['remember', 'robredont', 'vote', 'wisely']",Non-hate,0.18766604
lalakas palipat-lipat vice president says must law banning turncoatism says weakens political party system live updates,"['lalakas', 'palipat-lipat', 'vice', 'president', 'says', 'must', 'law', 'banning', 'turncoatism', 'says', 'weakens', 'political', 'party', 'system', 'live', 'updates']",Non-hate,0.18991601
si ika daisy-sieteng pangulo pilipinas,"['si', 'ika', 'daisy-sieteng', 'pangulo', 'pilipinas']",Non-hate,0.19054575
presidential candidate manila francisco holding miting avance moriones tondo saturday,"['presidential', 'candidate', 'manila', 'francisco', 'holding', 'miting', 'avance', 'moriones', 'tondo', 'saturday']",Non-hate,0.20068122
wag po natin palampasin pagkakataon si mam sunod presidente pilipinas,"['wag', 'po', 'natin', 'palampasin', 'pagkakataon', 'si', 'mam', 'sunod', 'presidente', 'pilipinas']",Non-hate,0.20800313
president vice president pangilinan kiko check full kodigo,"['president', 'vice', 'president', 'pangilinan', 'kiko', 'check', 'full', 'kodigo']",Non-hate,0.20879005
gathering massive crowds different sorties vice president bypasses need focus securing local leaders support senate minority leader franklin drilon says,"['gathering', 'massive', 'crowds', 'different', 'sorties', 'vice', 'president', 'bypasses', 'need', 'focus', 'securing', 'local', 'leaders', 'support', 'senate', 'minority', 'leader', 'franklin', 'drilon', 'says']",Non-hate,0.21280211
kiko pangilinan win i'm proud part magical experience,"['kiko', 'pangilinan', 'win', ""i'm"", 'proud', 'part', 'magical', 'experience']",Non-hate,0.22092672
threatened si yorme kay madam president,"['threatened', 'si', 'yorme', 'kay', 'madam', 'president']",Non-hate,0.225092
presidential candidate caps last campaign visit visayas grand rally tacloban city earlier today also held campaign event sogod southern leyte story,"['presidential', 'candidate', 'caps', 'last', 'campaign', 'visit', 'visayas', 'grand', 'rally', 'tacloban', 'city', 'earlier', 'today', 'also', 'held', 'campaign', 'event', 'sogod', 'southern', 'leyte', 'story']",Non-hate,0.22840185
support supporteven though di makaboto filipino citizen know family philippines support way president time change government,"['support', 'supporteven', 'though', 'di', 'makaboto', 'filipino', 'citizen', 'know', 'family', 'philippines', 'support', 'way', 'president', 'time', 'change', 'government']",Non-hate,0.23223974
watched vice ganda's interview madam idk can't refrain emotional teary-eyed full hope country's people pls manalo po,"['watched', 'vice', ""ganda's"", 'interview', 'madam', 'idk', ""can't"", 'refrain', 'emotional', 'teary-eyed', 'full', 'hope', ""country's"", 'people', 'pls', 'manalo', 'po']",Non-hate,0.24594432
naniniwala pag-ibig nasusukat lang pagtitiis kundi kahandaang lumaban gaano kahirap matapos pagtitiis nagmamahal kailangang ipaglaban minamahal vp,"['naniniwala', 'pag-ibig', 'nasusukat', 'lang', 'pagtitiis', 'kundi', 'kahandaang', 'lumaban', 'gaano', 'kahirap', 'matapos', 'pagtitiis', 'nagmamahal', 'kailangang', 'ipaglaban', 'minamahal', 'vp']",Non-hate,0.25011277
sis convo dad watching news first economic policy defeating covid dad economic policy eh health policy yann love dad talaga,"['sis', 'convo', 'dad', 'watching', 'news', 'first', 'economic', 'policy', 'defeating', 'covid', 'dad', 'economic', 'policy', 'eh', 'health', 'policy', 'yann', 'love', 'dad', 'talaga']",Non-hate,0.26309988
stan clear skin better life filipinos,"['stan', 'clear', 'skin', 'better', 'life', 'filipinos']",Non-hate,0.2825365
feed filipinos study new varieties crops harvest better aid fertilizer pesticide able buy cheaply loans including irrigation post-harvest facilities processing retail,"['feed', 'filipinos', 'study', 'new', 'varieties', 'crops', 'harvest', 'better', 'aid', 'fertilizer', 'pesticide', 'able', 'buy', 'cheaply', 'loans', 'including', 'irrigation', 'post-harvest', 'facilities', 'processing', 'retail']",Non-hate,0.28519678
sumigaw nakataas magkahawak nating kamay beke nemen papa,"['sumigaw', 'nakataas', 'magkahawak', 'nating', 'kamay', 'beke', 'nemen', 'papa']",Non-hate,0.28740537
atty barry gutierrez also join talk vice president robredo's run presidency,"['atty', 'barry', 'gutierrez', 'also', 'join', 'talk', 'vice', 'president', ""robredo's"", 'run', 'presidency']",Non-hate,0.29490566
inday sara duterte let us unite future,"['inday', 'sara', 'duterte', 'let', 'us', 'unite', 'future']",Non-hate,0.2993035
ingat lang po kayo kakampinks salamat masigasig pagtratrabaho pakikikipagkampanya kay vp mabuhay po kayong,"['ingat', 'lang', 'po', 'kayo', 'kakampinks', 'salamat', 'masigasig', 'pagtratrabaho', 'pakikikipagkampanya', 'kay', 'vp', 'mabuhay', 'po', 'kayong']",Non-hate,0.29969734
great mother divine mother restless children endorsing presidential bid vp vp bid kiko pangilinan,"['great', 'mother', 'divine', 'mother', 'restless', 'children', 'endorsing', 'presidential', 'bid', 'vp', 'vp', 'bid', 'kiko', 'pangilinan']",Non-hate,0.30083665
pagba-vlog kinakampanya si,"['pagba-vlog', 'kinakampanya', 'si']",Non-hate,0.30150107
consistent tlga si madam want system good force good,"['consistent', 'tlga', 'si', 'madam', 'want', 'system', 'good', 'force', 'good']",Non-hate,0.30463296
vp education crisis one first things elected president declare education crisis,"['vp', 'education', 'crisis', 'one', 'first', 'things', 'elected', 'president', 'declare', 'education', 'crisis']",Non-hate,0.30981493
let's make,"[""let's"", 'make']",Non-hate,0.31112483
never sleep enemies state never vice presidential bet sara duterte addresses crowd uniteam's miting advance guimbal iloilo via news5/marianne enriquez,"['never', 'sleep', 'enemies', 'state', 'never', 'vice', 'presidential', 'bet', 'sara', 'duterte', 'addresses', 'crowd', ""uniteam's"", 'miting', 'advance', 'guimbal', 'iloilo', 'via', 'news5/marianne', 'enriquez']",Non-hate,0.3132652
qualified candidate lead country,"['qualified', 'candidate', 'lead', 'country']",Non-hate,0.32118568
magdagdag trabaho msme agrikultura turismo,"['magdagdag', 'trabaho', 'msme', 'agrikultura', 'turismo']",Non-hate,0.3216132
support family's vote always madam last standing woman indeed,"['support', ""family's"", 'vote', 'always', 'madam', 'last', 'standing', 'woman', 'indeed']",Non-hate,0.32182464
lord kiko pls deserve deserve bata deserve pilipinas,"['lord', 'kiko', 'pls', 'deserve', 'deserve', 'bata', 'deserve', 'pilipinas']",Non-hate,0.35377842
birthday kasi birthday wish si gerona ika presidente republika pilipinas,"['birthday', 'kasi', 'birthday', 'wish', 'si', 'gerona', 'ika', 'presidente', 'republika', 'pilipinas']",Non-hate,0.36064988
amp questions analyses feat atty dr star value analyst,"['amp', 'questions', 'analyses', 'feat', 'atty', 'dr', 'star', 'value', 'analyst']",Non-hate,0.3638065
taong kayang wakasan kurapsyo higit paninindigat maaasahan kay,"['taong', 'kayang', 'wakasan', 'kurapsyo', 'higit', 'paninindigat', 'maaasahan', 'kay']",Non-hate,0.3672267
know video exactly pertaining vp robredo's announcement yesterday exactly felt heard news lalaban,"['know', 'video', 'exactly', 'pertaining', 'vp', ""robredo's"", 'announcement', 'yesterday', 'exactly', 'felt', 'heard', 'news', 'lalaban']",Non-hate,0.36831605
nirerespeto presidential candidate ferdinand pag-atras kaniyang kandidato presidential debate okada manila,"['nirerespeto', 'presidential', 'candidate', 'ferdinand', 'pag-atras', 'kaniyang', 'kandidato', 'presidential', 'debate', 'okada', 'manila']",Non-hate,0.37180403
admin hello good evening admin daily ushiten philippines presidential elections monday th would like use platform spread accurate information chosen candidate vice president,"['admin', 'hello', 'good', 'evening', 'admin', 'daily', 'ushiten', 'philippines', 'presidential', 'elections', 'monday', 'th', 'would', 'like', 'use', 'platform', 'spread', 'accurate', 'information', 'chosen', 'candidate', 'vice', 'president']",Non-hate,0.37505844
sasali umano si presidential candidate ferdinand forum mabigat inaasahang tanong basta swak schedule,"['sasali', 'umano', 'si', 'presidential', 'candidate', 'ferdinand', 'forum', 'mabigat', 'inaasahang', 'tanong', 'basta', 'swak', 'schedule']",Non-hate,0.39184317
duterte sara kaliwa kaliwa yeah,"['duterte', 'sara', 'kaliwa', 'kaliwa', 'yeah']",Non-hate,0.4011725
ftw,['ftw'],Non-hate,0.40792325
never bare minimum vp kasi first place vp's role government tasks except replace pres,"['never', 'bare', 'minimum', 'vp', 'kasi', 'first', 'place', ""vp's"", 'role', 'government', 'tasks', 'except', 'replace', 'pres']",Non-hate,0.41721743
get know closer presidential candidates get know latest news facts questions promises career highlights,"['get', 'know', 'closer', 'presidential', 'candidates', 'get', 'know', 'latest', 'news', 'facts', 'questions', 'promises', 'career', 'highlights']",Non-hate,0.43468648
get know closer presidential candidates get know latest news facts questions promises career highlights,"['get', 'know', 'closer', 'presidential', 'candidates', 'get', 'know', 'latest', 'news', 'facts', 'questions', 'promises', 'career', 'highlights']",Non-hate,0.43468648
job interview yung cnn pres debate kanina aadvance final interview si vp mr yung bibigyan white paper meaning waley last tweet matulog,"['job', 'interview', 'yung', 'cnn', 'pres', 'debate', 'kanina', 'aadvance', 'final', 'interview', 'si', 'vp', 'mr', 'yung', 'bibigyan', 'white', 'paper', 'meaning', 'waley', 'last', 'tweet', 'matulog']",Non-hate,0.43672878
sara duterte pula pilipinas,"['sara', 'duterte', 'pula', 'pilipinas']",Non-hate,0.4541357
philippines,['philippines'],Non-hate,0.4680887
west philippine sea pa-reach-out reach-out eh di wow,"['west', 'philippine', 'sea', 'pa-reach-out', 'reach-out', 'eh', 'di', 'wow']",Non-hate,0.46971005
,[],Non-hate,0.4697176
mahihirap naman manggagawa naman umiikot kaniyang sagot plataporma pagsulong bagong sistema pinapaboran mayayaman,"['mahihirap', 'naman', 'manggagawa', 'naman', 'umiikot', 'kaniyang', 'sagot', 'plataporma', 'pagsulong', 'bagong', 'sistema', 'pinapaboran', 'mayayaman']",Non-hate,0.49251756
