Token,TFIDF_Value
choice,6.260096153727839
chel,6.260096153727839
complicit,6.260096153727839
comprehension,6.260096153727839
concerns,6.260096153727839
could/and,6.260096153727839
credit,6.260096153727839
credibility,6.260096153727839
credentials,6.260096153727839
created,6.260096153727839
create,6.260096153727839
crazy,6.260096153727839
cpp,6.260096153727839
coward,6.260096153727839
coverage,6.260096153727839
cousin,6.260096153727839
country.leni,6.260096153727839
country's,6.260096153727839
cory's,6.260096153727839
conclusion,6.260096153727839
corrupted,6.260096153727839
cool/astig,6.260096153727839
convicted,6.260096153727839
controlled,6.260096153727839
contributed,6.260096153727839
contextualized,6.260096153727839
contender,6.260096153727839
consistent,6.260096153727839
consistency,6.260096153727839
consider,6.260096153727839
confidence,6.260096153727839
condescensions,6.260096153727839
digong,6.260096153727839
karumihan,6.260096153727839
cheater,6.260096153727839
exposed,6.260096153727839
existence,6.260096153727839
excuses,6.260096153727839
excuse,6.260096153727839
excommunication,6.260096153727839
examination,6.260096153727839
ex-senator,6.260096153727839
ex,6.260096153727839
ewan,6.260096153727839
evidence,6.260096153727839
eveyone,6.260096153727839
everything,6.260096153727839
everyone's,6.260096153727839
everyday,6.260096153727839
evasion,6.260096153727839
evader,6.260096153727839
etong,6.260096153727839
estate,6.260096153727839
espiritu,6.260096153727839
esperon,6.260096153727839
era,6.260096153727839
entertainment,6.260096153727839
enjoying,6.260096153727839
english,6.260096153727839
energy,6.260096153727839
endorsed,6.260096153727839
endorse/campaign,6.260096153727839
end,6.260096153727839
expect,6.260096153727839
extrajudicial,6.260096153727839
dilawan,6.260096153727839
exuse,6.260096153727839
filing,6.260096153727839
fight,6.260096153727839
field,6.260096153727839
fiction,6.260096153727839
fenk,6.260096153727839
fellow,6.260096153727839
feed,6.260096153727839
fear,6.260096153727839
favourite,6.260096153727839
favorite,6.260096153727839
fault,6.260096153727839
father-so,6.260096153727839
father--programs,6.260096153727839
fascinating,6.260096153727839
fart,6.260096153727839
farm,6.260096153727839
fans,6.260096153727839
fanatics,6.260096153727839
"families,neighbors",6.260096153727839
families,6.260096153727839
fall,6.260096153727839
faked,6.260096153727839
fair,6.260096153727839
failing,6.260096153727839
factual,6.260096153727839
faces,6.260096153727839
faced,6.260096153727839
enablers,6.260096153727839
enabler,6.260096153727839
enabled,6.260096153727839
empowered,6.260096153727839
druglord,6.260096153727839
dring,6.260096153727839
drag,6.260096153727839
dr,6.260096153727839
dp,6.260096153727839
downfall,6.260096153727839
doubt,6.260096153727839
dot,6.260096153727839
dominant,6.260096153727839
dogs,6.260096153727839
doctors,6.260096153727839
doctor,6.260096153727839
doble,6.260096153727839
dli,6.260096153727839
distorbo,6.260096153727839
distance,6.260096153727839
disqualified,6.260096153727839
dislike,6.260096153727839
disillusioned,6.260096153727839
disguise,6.260096153727839
discard,6.260096153727839
diring-diri,6.260096153727839
diokno,6.260096153727839
dinumihan,6.260096153727839
dinedeny,6.260096153727839
dinastiya,6.260096153727839
dilawang,6.260096153727839
dto,6.260096153727839
dumadami,6.260096153727839
dumalo,6.260096153727839
ect,6.260096153727839
emerged,6.260096153727839
elite,6.260096153727839
eleksiyon,6.260096153727839
election..nako,6.260096153727839
eldest,6.260096153727839
elder,6.260096153727839
ekonomista,6.260096153727839
either,6.260096153727839
effect,6.260096153727839
eendorso,6.260096153727839
educate,6.260096153727839
edit,6.260096153727839
economy's,6.260096153727839
dumami,6.260096153727839
economics,6.260096153727839
ebidensya....bongbong,6.260096153727839
eat,6.260096153727839
east,6.260096153727839
earth,6.260096153727839
earleir,6.260096153727839
dynastic,6.260096153727839
duterte-marcos,6.260096153727839
duterte's,6.260096153727839
duque,6.260096153727839
duping,6.260096153727839
dumi,6.260096153727839
check,6.260096153727839
cheated,6.260096153727839
fish,6.260096153727839
attending,6.260096153727839
atl,6.260096153727839
athletes,6.260096153727839
atbp,6.260096153727839
atakihin,6.260096153727839
asus,6.260096153727839
assured,6.260096153727839
associated,6.260096153727839
assistant,6.260096153727839
asawa,6.260096153727839
artist,6.260096153727839
article,6.260096153727839
arrest,6.260096153727839
army,6.260096153727839
argue,6.260096153727839
araw-araw,6.260096153727839
araw,6.260096153727839
arabia,6.260096153727839
appealed,6.260096153727839
apologized,6.260096153727839
apollo,6.260096153727839
apog,6.260096153727839
apo,6.260096153727839
apakatalino,6.260096153727839
anymore-not,6.260096153727839
anue,6.260096153727839
anu-anung,6.260096153727839
anti-terror,6.260096153727839
attacking,6.260096153727839
audacity,6.260096153727839
bat,6.260096153727839
author,6.260096153727839
bash,6.260096153727839
base,6.260096153727839
barry,6.260096153727839
barrel,6.260096153727839
barking,6.260096153727839
bar,6.260096153727839
bansang,6.260096153727839
bansa.saka,6.260096153727839
bangui,6.260096153727839
banal,6.260096153727839
balota,6.260096153727839
baliw,6.260096153727839
balita,6.260096153727839
balat,6.260096153727839
bahay,6.260096153727839
bagong,6.260096153727839
badtrip,6.260096153727839
bad,6.260096153727839
backstab,6.260096153727839
babawiin,6.260096153727839
babaeng,6.260096153727839
ayon,6.260096153727839
ayan,6.260096153727839
awareness,6.260096153727839
autocracy!huwag,6.260096153727839
authoritarian,6.260096153727839
author/originator,6.260096153727839
anti-left,6.260096153727839
anti-god,6.260096153727839
anti-corruption,6.260096153727839
anti-catholic,6.260096153727839
affected,6.260096153727839
advocates,6.260096153727839
advocacy,6.260096153727839
advice,6.260096153727839
ads,6.260096153727839
admits,6.260096153727839
actual,6.260096153727839
actor,6.260096153727839
acting,6.260096153727839
acknowledge,6.260096153727839
achievements,6.260096153727839
achievement,6.260096153727839
accused,6.260096153727839
accounts,6.260096153727839
account,6.260096153727839
acceptable,6.260096153727839
accdg,6.260096153727839
abugada,6.260096153727839
abt,6.260096153727839
absorb,6.260096153727839
absolute,6.260096153727839
absentee,6.260096153727839
absent,6.260096153727839
abs,6.260096153727839
abogado,6.260096153727839
abias,6.260096153727839
aba't,6.260096153727839
affiliations,6.260096153727839
afraid,6.260096153727839
ah-ah,6.260096153727839
allegations,6.260096153727839
animal,6.260096153727839
angat,6.260096153727839
andyan,6.260096153727839
andun,6.260096153727839
andrew,6.260096153727839
ample,6.260096153727839
amo,6.260096153727839
amga,6.260096153727839
amg,6.260096153727839
alter,6.260096153727839
almost,6.260096153727839
alliance,6.260096153727839
aliw,6.260096153727839
ahaha,6.260096153727839
alive,6.260096153727839
alis,6.260096153727839
alamin,6.260096153727839
alamano,6.260096153727839
alagad,6.260096153727839
alaala,6.260096153727839
akong,6.260096153727839
akoang,6.260096153727839
aired,6.260096153727839
ain't,6.260096153727839
aiming,6.260096153727839
ahead,6.260096153727839
basic,6.260096153727839
batangas,6.260096153727839
charot,6.260096153727839
bully,6.260096153727839
bulate,6.260096153727839
built,6.260096153727839
bugok,6.260096153727839
budhi,6.260096153727839
budget,6.260096153727839
buboto,6.260096153727839
brutality,6.260096153727839
brutal,6.260096153727839
bruce,6.260096153727839
brownouts,6.260096153727839
bring,6.260096153727839
breast,6.260096153727839
break,6.260096153727839
breach,6.260096153727839
bravely,6.260096153727839
bratty,6.260096153727839
brat,6.260096153727839
brainwashed,6.260096153727839
brag,6.260096153727839
bottom,6.260096153727839
bother,6.260096153727839
botante,6.260096153727839
border,6.260096153727839
boom,6.260096153727839
bongsky,6.260096153727839
bolet,6.260096153727839
boboto,6.260096153727839
bullied,6.260096153727839
bulok,6.260096153727839
batas,6.260096153727839
bumabalik,6.260096153727839
chants,6.260096153727839
channel,6.260096153727839
change,6.260096153727839
championed,6.260096153727839
celebrities,6.260096153727839
cats,6.260096153727839
casting,6.260096153727839
cases,6.260096153727839
care,6.260096153727839
candidacy,6.260096153727839
cancer,6.260096153727839
can...such,6.260096153727839
camsur,6.260096153727839
campaigning,6.260096153727839
campaigned,6.260096153727839
calling,6.260096153727839
called,6.260096153727839
call,6.260096153727839
c'mon,6.260096153727839
bwhahshsh,6.260096153727839
bwahaha,6.260096153727839
bwaa,6.260096153727839
buying,6.260096153727839
butch,6.260096153727839
burgos,6.260096153727839
buong,6.260096153727839
bumitaw,6.260096153727839
bobobo,6.260096153727839
board,6.260096153727839
blur,6.260096153727839
blood,6.260096153727839
bible,6.260096153727839
bibig,6.260096153727839
bibi-im,6.260096153727839
bhie,6.260096153727839
better,6.260096153727839
betray,6.260096153727839
bet,6.260096153727839
bestest,6.260096153727839
bessang,6.260096153727839
benefitted,6.260096153727839
benefited,6.260096153727839
believes,6.260096153727839
belated,6.260096153727839
became,6.260096153727839
bec,6.260096153727839
bcoz,6.260096153727839
bbmarcos?!ng,6.260096153727839
bbm.sadyang,6.260096153727839
bbm--buong,6.260096153727839
bbc,6.260096153727839
bayaran,6.260096153727839
bayani,6.260096153727839
bayan?daig,6.260096153727839
bayad,6.260096153727839
bawal,6.260096153727839
bato-bato,6.260096153727839
batch,6.260096153727839
bicolana,6.260096153727839
biggest,6.260096153727839
biglang,6.260096153727839
bistado,6.260096153727839
blong,6.260096153727839
blinded,6.260096153727839
blessings,6.260096153727839
blessing,6.260096153727839
bleng,6.260096153727839
blatantly,6.260096153727839
blame,6.260096153727839
blah,6.260096153727839
black,6.260096153727839
bkit,6.260096153727839
bitter,6.260096153727839
bites,6.260096153727839
bisexual,6.260096153727839
bigyan,6.260096153727839
binutata,6.260096153727839
binuboto,6.260096153727839
binoto,6.260096153727839
binibintang,6.260096153727839
binibigyan,6.260096153727839
bingi,6.260096153727839
binayaran,6.260096153727839
binay,6.260096153727839
binato,6.260096153727839
binalik,6.260096153727839
bill,6.260096153727839
biktima,6.260096153727839
filipinas,6.260096153727839
zombification,6.260096153727839
hajahahahahah,6.260096153727839
hala,6.260096153727839
iyakin,6.260096153727839
happen,6.260096153727839
hangang,6.260096153727839
hands,6.260096153727839
hand,6.260096153727839
halip,6.260096153727839
halikan,6.260096153727839
halatang,6.260096153727839
halata,6.260096153727839
hajduabduabudbais,6.260096153727839
job,6.260096153727839
insurmountable,6.260096153727839
hahayaan,6.260096153727839
hahanapin,6.260096153727839
hahahahahhshshshs,6.260096153727839
hahahahahhaa,6.260096153727839
jan,6.260096153727839
jen,6.260096153727839
hahahahaha,6.260096153727839
jinggoy,6.260096153727839
iyak,6.260096153727839
harapin,6.260096153727839
hard,6.260096153727839
harnessing,6.260096153727839
hitsura,6.260096153727839
hits,6.260096153727839
hitler's,6.260096153727839
istorya,6.260096153727839
higit,6.260096153727839
highlighted,6.260096153727839
istyle,6.260096153727839
isuot,6.260096153727839
itatama,6.260096153727839
higanteng,6.260096153727839
hey,6.260096153727839
henerasyon,6.260096153727839
itataya,6.260096153727839
hearings,6.260096153727839
hayop,6.260096153727839
hayagan,6.260096153727839
itulog,6.260096153727839
haters,6.260096153727839
iwas,6.260096153727839
hahahaahha,6.260096153727839
hahahaahahahahah,6.260096153727839
hiyang,6.260096153727839
gone,6.260096153727839
grabeh,6.260096153727839
governor,6.260096153727839
jusmeh,6.260096153727839
jusmi,6.260096153727839
gov,6.260096153727839
goods.nobody,6.260096153727839
goodbye,6.260096153727839
jusq,6.260096153727839
justifying,6.260096153727839
goes,6.260096153727839
hahahaahahahaha,6.260096153727839
god's,6.260096153727839
gobyerno,6.260096153727839
gob,6.260096153727839
girl,6.260096153727839
ginto,6.260096153727839
ginagaya,6.260096153727839
ginagamit,6.260096153727839
jv,6.260096153727839
ka-leody,6.260096153727839
graduated,6.260096153727839
graft,6.260096153727839
grip,6.260096153727839
growth,6.260096153727839
hahahaa,6.260096153727839
hahaha..hindi,6.260096153727839
jobless,6.260096153727839
hahah,6.260096153727839
hahaah,6.260096153727839
haaaaaay,6.260096153727839
guzman's,6.260096153727839
guttierez,6.260096153727839
guro,6.260096153727839
gurang,6.260096153727839
joins,6.260096153727839
jokes,6.260096153727839
gumagawa,6.260096153727839
jowa,6.260096153727839
jr's,6.260096153727839
jud,6.260096153727839
gulay,6.260096153727839
guilty,6.260096153727839
guess,6.260096153727839
hiya,6.260096153727839
hmmm,6.260096153727839
kaba,6.260096153727839
iko-call,6.260096153727839
imoliwe,6.260096153727839
ipa,6.260096153727839
imbes,6.260096153727839
ipaglalaban,6.260096153727839
ilusyonado't,6.260096153727839
ilusyonada,6.260096153727839
ilocana,6.260096153727839
ilang,6.260096153727839
ikot,6.260096153727839
ipaliwanag.e,6.260096153727839
ideas,6.260096153727839
ikinagagalit,6.260096153727839
ika,6.260096153727839
iiyak,6.260096153727839
iisang,6.260096153727839
ihahandog,6.260096153727839
ignorance,6.260096153727839
iginalang,6.260096153727839
idol,6.260096153727839
ideya,6.260096153727839
impluwensya,6.260096153727839
importantly,6.260096153727839
imposition,6.260096153727839
impostor,6.260096153727839
interesado,6.260096153727839
insist,6.260096153727839
insecure,6.260096153727839
ininom,6.260096153727839
inilagaan,6.260096153727839
inherited,6.260096153727839
infamous,6.260096153727839
interview,6.260096153727839
inedit,6.260096153727839
ine-endorse,6.260096153727839
independyente,6.260096153727839
inday,6.260096153727839
incumbent,6.260096153727839
increasing,6.260096153727839
inuuod,6.260096153727839
included,6.260096153727839
inayos,6.260096153727839
inadequte,6.260096153727839
improve,6.260096153727839
identified,6.260096153727839
ipinakita,6.260096153727839
holier-than-thou,6.260096153727839
hosted,6.260096153727839
humalik,6.260096153727839
huli,6.260096153727839
isinasabuhay,6.260096153727839
hukayin,6.260096153727839
huhuhu,6.260096153727839
hudas,6.260096153727839
hubby,6.260096153727839
isingit,6.260096153727839
hounds,6.260096153727839
hoping,6.260096153727839
ipinambabayad,6.260096153727839
isko.d,6.260096153727839
hopeful,6.260096153727839
hope,6.260096153727839
hontiveros,6.260096153727839
islands,6.260096153727839
honorary,6.260096153727839
honey,6.260096153727839
honest,6.260096153727839
ismi,6.260096153727839
human-rights,6.260096153727839
humirit,6.260096153727839
humpay,6.260096153727839
humuhugot,6.260096153727839
iboboto,6.260096153727839
ibiboto,6.260096153727839
ibahin,6.260096153727839
ibabase,6.260096153727839
iq,6.260096153727839
i-trend,6.260096153727839
iregalo,6.260096153727839
i-report,6.260096153727839
ironic,6.260096153727839
i-dahilan,6.260096153727839
i-d-i-o-t-s,6.260096153727839
i-bash,6.260096153727839
is/ko,6.260096153727839
"i,e",6.260096153727839
i'm,6.260096153727839
hypocrisy,6.260096153727839
isauli,6.260096153727839
hurt,6.260096153727839
hunyango,6.260096153727839
kaalyado,6.260096153727839
integrity,6.260096153727839
fushiang,6.260096153727839
kaliit,6.260096153727839
kailan,6.260096153727839
kaniyang,6.260096153727839
gagalet,6.260096153727839
gano'ng,6.260096153727839
kalutangan,6.260096153727839
kahirapan,6.260096153727839
gaga,6.260096153727839
ganu,6.260096153727839
kakayahan,6.260096153727839
kagalingan,6.260096153727839
friendly,6.260096153727839
kaleody,6.260096153727839
kalaban,6.260096153727839
fronts,6.260096153727839
kapatid,6.260096153727839
garin,6.260096153727839
focus,6.260096153727839
gagawan,6.260096153727839
gaano,6.260096153727839
kakambing,6.260096153727839
kakampota,6.260096153727839
galang,6.260096153727839
kakampuwet,6.260096153727839
kakampiks,6.260096153727839
kanina,6.260096153727839
forward,6.260096153727839
ganern,6.260096153727839
forefathers,6.260096153727839
kamag,6.260096153727839
footage,6.260096153727839
gained,6.260096153727839
kakapwet,6.260096153727839
fool,6.260096153727839
friend,6.260096153727839
ganitong,6.260096153727839
kame,6.260096153727839
gastos,6.260096153727839
kahipokritohan,6.260096153727839
karang-yaan,6.260096153727839
flag,6.260096153727839
fuchsia,6.260096153727839
karapatan,6.260096153727839
kabobo,6.260096153727839
gazettes,6.260096153727839
general,6.260096153727839
geroda,6.260096153727839
kabulok,6.260096153727839
funded,6.260096153727839
funds,6.260096153727839
froud,6.260096153727839
kakayanin,6.260096153727839
geronimo,6.260096153727839
karapat-dapat,6.260096153727839
kakilala,6.260096153727839
gawin,6.260096153727839
kardashian,6.260096153727839
gave,6.260096153727839
came,5.854631045619675
making,5.854631045619675
case,5.854631045619675
kaming,5.854631045619675
living,5.854631045619675
full,5.854631045619675
marcoses,5.854631045619675
national,5.854631045619675
saying,5.854631045619675
makikita,5.854631045619675
fucking,5.854631045619675
makeover,5.854631045619675
sayang,5.854631045619675
terrible,5.854631045619675
frequent,5.854631045619675
search,5.854631045619675
administrasyon,5.854631045619675
makinig,5.854631045619675
within,5.854631045619675
tell,5.854631045619675
mark,5.854631045619675
ibang,5.854631045619675
liberal,5.854631045619675
want,5.854631045619675
kilala,5.854631045619675
life,5.854631045619675
cbn,5.854631045619675
officials,5.854631045619675
battle,5.854631045619675
see,5.854631045619675
cannot,5.854631045619675
wins,5.854631045619675
career,5.854631045619675
chance,5.854631045619675
omg,5.854631045619675
mam,5.854631045619675
nasa,5.854631045619675
china,5.854631045619675
facing,5.854631045619675
sa'yo,5.854631045619675
humarap,5.854631045619675
human,5.854631045619675
they've,5.854631045619675
well,5.854631045619675
failure,5.854631045619675
website,5.854631045619675
agad,5.854631045619675
ousted,5.854631045619675
saang,5.854631045619675
thing,5.854631045619675
manila,5.854631045619675
agree,5.854631045619675
sabay,5.854631045619675
saln,5.854631045619675
tayong,5.854631045619675
communist,5.854631045619675
running,5.854631045619675
fuck,5.854631045619675
challenge,5.854631045619675
kingmaker,5.854631045619675
mali,5.854631045619675
narinig,5.854631045619675
test,5.854631045619675
family's,5.854631045619675
oo,5.854631045619675
whose,5.854631045619675
character,5.854631045619675
charges,5.854631045619675
basura,5.854631045619675
rule,5.854631045619675
narrative,5.854631045619675
likely,5.854631045619675
nating,5.854631045619675
bastos,5.854631045619675
bayag,5.854631045619675
nuisance,5.854631045619675
admin,5.854631045619675
inuurungan,5.854631045619675
madami,5.854631045619675
best,5.854631045619675
love,5.854631045619675
takot,5.854631045619675
ninoy,5.854631045619675
bloc,5.854631045619675
inaaway,5.854631045619675
magaling,5.854631045619675
maganda,5.854631045619675
ina,5.854631045619675
bobang,5.854631045619675
machinery,5.854631045619675
belittled,5.854631045619675
speech,5.854631045619675
talagang,5.854631045619675
speak,5.854631045619675
south,5.854631045619675
kapal,5.854631045619675
loren,5.854631045619675
someone,5.854631045619675
nitong,5.854631045619675
yes,5.854631045619675
nina,5.854631045619675
mabuhay,5.854631045619675
adik,5.854631045619675
information,5.854631045619675
beware,5.854631045619675
international,5.854631045619675
instead,5.854631045619675
bets,5.854631045619675
zimmerman,5.854631045619675
ngayong,5.854631045619675
final,5.854631045619675
lumalabas,5.854631045619675
sumagot,5.854631045619675
billion,5.854631045619675
influence,5.854631045619675
nilamon,5.854631045619675
filipino,5.854631045619675
absence,5.854631045619675
stupid,5.854631045619675
new,5.854631045619675
study,5.854631045619675
binigyan,5.854631045619675
maawa,5.854631045619675
network,5.854631045619675
taga-suporta,5.854631045619675
low,5.854631045619675
solid,5.854631045619675
talo,5.854631045619675
sobrang,5.854631045619675
wrong,5.854631045619675
mahilig,5.854631045619675
mahirap,5.854631045619675
budol,5.854631045619675
show,5.854631045619675
mahiya,5.854631045619675
tawa,5.854631045619675
accusations,5.854631045619675
shitty,5.854631045619675
bulag,5.854631045619675
rewritten,5.854631045619675
bullying,5.854631045619675
sobra,5.854631045619675
sexualized,5.854631045619675
number,5.854631045619675
aba,5.854631045619675
kana,5.854631045619675
nyan,5.854631045619675
idk,5.854631045619675
buti,5.854631045619675
kesa,5.854631045619675
nyang,5.854631045619675
ipapalaman,5.854631045619675
btw,5.854631045619675
magulang,5.854631045619675
bbm-sara,5.854631045619675
kawawa,5.854631045619675
smartmagic,5.854631045619675
behind,5.854631045619675
nka,5.854631045619675
siyang,5.854631045619675
tamad,5.854631045619675
tandem,5.854631045619675
lord,5.854631045619675
tanggapin,5.854631045619675
boy,5.854631045619675
siraan,5.854631045619675
beat,5.854631045619675
female,5.854631045619675
look,5.854631045619675
image,5.854631045619675
im,5.854631045619675
followers,5.854631045619675
following,5.854631045619675
noong,5.854631045619675
ilocos,5.854631045619675
ill-gotten,5.854631045619675
long,5.854631045619675
issue,5.854631045619675
pati,5.854631045619675
rewrites,5.854631045619675
ama,5.854631045619675
victims,5.854631045619675
morning,5.854631045619675
electing,5.854631045619675
aspirant,5.854631045619675
elected,5.854631045619675
turned,5.854631045619675
polls,5.854631045619675
asking,5.854631045619675
politics,5.854631045619675
guys,5.854631045619675
ask,5.854631045619675
pangulo,5.854631045619675
asia,5.854631045619675
mrs,5.854631045619675
gustong,5.854631045619675
deserve,5.854631045619675
asal,5.854631045619675
podium,5.854631045619675
artista,5.854631045619675
ejk,5.854631045619675
plunder,5.854631045619675
pls,5.854631045619675
monsters,5.854631045619675
degree,5.854631045619675
assuming,5.854631045619675
ganito,5.854631045619675
hahahahahahaha,5.854631045619675
dear,5.854631045619675
death,5.854631045619675
atrocities,5.854631045619675
problema,5.854631045619675
hahahahahaha,5.854631045619675
lbm,5.854631045619675
debt,5.854631045619675
misogynists,5.854631045619675
bam,5.854631045619675
empty,5.854631045619675
already,5.854631045619675
tsk,5.854631045619675
gamit,5.854631045619675
praying,5.854631045619675
decisions,5.854631045619675
eleksyon,5.854631045619675
gang,5.854631045619675
pota,5.854631045619675
defeat,5.854631045619675
pandemic,5.854631045619675
plotter,5.854631045619675
langit,5.854631045619675
pamilyang,5.854631045619675
drug,5.854631045619675
anything,5.854631045619675
anyone,5.854631045619675
nakakasuka,5.854631045619675
economic,5.854631045619675
ung,5.854631045619675
kurakot,5.854631045619675
good,5.854631045619675
kabobohan,5.854631045619675
kabit,5.854631045619675
given,5.854631045619675
unity,5.854631045619675
paninira,5.854631045619675
drugs,5.854631045619675
unlike,5.854631045619675
dumb,5.854631045619675
anu,5.854631045619675
naka,5.854631045619675
use,5.854631045619675
getting,5.854631045619675
pay,5.854631045619675
uprising,5.854631045619675
anthony,5.854631045619675
got,5.854631045619675
economy,5.854631045619675
andoon,5.854631045619675
grab,5.854631045619675
plano,5.854631045619675
place,5.854631045619675
pity,5.854631045619675
must,5.854631045619675
pano,5.854631045619675
aquinos,5.854631045619675
dilaw,5.854631045619675
pansin,5.854631045619675
aq,5.854631045619675
nabubuhay,5.854631045619675
group,5.854631045619675
pinauso,5.854631045619675
dinaya,5.854631045619675
educational,5.854631045619675
nag-iisip,5.854631045619675
diploma,5.854631045619675
greedy,5.854631045619675
edsa,5.854631045619675
jusme,5.854631045619675
grabe,5.854631045619675
disrespected,5.854631045619675
kulelat,5.854631045619675
misogyny,5.854631045619675
villanueva,5.854631045619675
red-tagger,5.854631045619675
matatalo,5.854631045619675
covid,5.854631045619675
hero,5.854631045619675
coz,5.854631045619675
received,5.854631045619675
ever,5.854631045619675
cpp-npa-ndf,5.854631045619675
wait,5.854631045619675
help,5.854631045619675
reason,5.854631045619675
baby,5.854631045619675
realize,5.854631045619675
hehe,5.854631045619675
attainment,5.854631045619675
totoo,5.854631045619675
credible,5.854631045619675
raw,5.854631045619675
nanay,5.854631045619675
klaseng,5.854631045619675
etc,5.854631045619675
toxic,5.854631045619675
every,5.854631045619675
tong,5.854631045619675
ayoko,5.854631045619675
course,5.854631045619675
liar,5.854631045619675
exactly,5.854631045619675
future,5.854631045619675
masasabi,5.854631045619675
tingin,5.854631045619675
content,5.854631045619675
naniniwala,5.854631045619675
fvp,5.854631045619675
issues,5.854631045619675
hilig,5.854631045619675
pagkatao,5.854631045619675
republic,5.854631045619675
baka,5.854631045619675
masyadong,5.854631045619675
baizas,5.854631045619675
nangyari,5.854631045619675
fyi,5.854631045619675
related,5.854631045619675
high,5.854631045619675
tiyak,5.854631045619675
gaby,5.854631045619675
gagawa,5.854631045619675
real,5.854631045619675
putak,5.854631045619675
purpose,5.854631045619675
votes,5.854631045619675
gago,5.854631045619675
pwede,5.854631045619675
hanapin,5.854631045619675
akala,5.854631045619675
million,5.854631045619675
known,5.854631045619675
komunista,5.854631045619675
leading,5.854631045619675
leadership,5.854631045619675
happened,5.854631045619675
kakampwets,5.854631045619675
leaders,5.854631045619675
ended,5.854631045619675
pulitiko,5.854631045619675
pulitika,5.854631045619675
prrd,5.854631045619675
tropa,5.854631045619675
attend,5.854631045619675
true,5.854631045619675
dad,5.854631045619675
satanas,5.854631045619675
meralco,5.854631045619675
happy,5.854631045619675
quiboloy,5.854631045619675
namesake,5.854631045619675
enough,5.854631045619675
current,5.854631045619675
leads,5.854631045619675
cusp,5.854631045619675
iyan,5.566948973167894
youtube,5.566948973167894
bakla,5.566948973167894
kala,5.566948973167894
angeles,5.566948973167894
trying,5.566948973167894
let,5.566948973167894
bc,5.566948973167894
ambag,5.566948973167894
would,5.566948973167894
susunod,5.566948973167894
violent,5.566948973167894
babae,5.566948973167894
without,5.566948973167894
another,5.566948973167894
tama,5.566948973167894
kasinungalingan,5.566948973167894
answer,5.566948973167894
bang,5.566948973167894
lies,5.566948973167894
lead,5.566948973167894
tao,5.566948973167894
threatened,5.566948973167894
advance,5.566948973167894
basta,5.566948973167894
back,5.566948973167894
year,5.566948973167894
believe,5.566948973167894
always,5.566948973167894
tumakbo,5.566948973167894
lalo,5.566948973167894
tumatakbo,5.566948973167894
apologist,5.566948973167894
tatay,5.566948973167894
lost,5.566948973167894
whitewashed,5.566948973167894
around,5.566948973167894
itong,5.566948973167894
talunan,5.566948973167894
there's,5.566948973167894
tagger,5.566948973167894
lakas,5.566948973167894
think,5.566948973167894
bahid,5.566948973167894
bbmsara,5.566948973167894
yellow,5.566948973167894
kasalanan,5.566948973167894
reasons,5.566948973167894
example,5.566948973167894
sasabihin,5.566948973167894
fit,5.566948973167894
say,5.566948973167894
sayo,5.566948973167894
says,5.566948973167894
farms,5.566948973167894
remember,5.566948973167894
corruption,5.566948973167894
can't,5.566948973167894
coseteng,5.566948973167894
sign,5.566948973167894
nang,5.566948973167894
muna,5.566948973167894
pinklawan,5.566948973167894
sen,5.566948973167894
day,5.566948973167894
buhay,5.566948973167894
gagi,5.566948973167894
david,5.566948973167894
nagawa,5.566948973167894
research,5.566948973167894
much,5.566948973167894
resibo,5.566948973167894
respect,5.566948973167894
nyong,5.566948973167894
natalo,5.566948973167894
right,5.566948973167894
hahahaha,5.566948973167894
failed,5.566948973167894
ring,5.566948973167894
rewrite,5.566948973167894
nawala,5.566948973167894
result,5.566948973167894
popular,5.566948973167894
haha,5.566948973167894
propaganda,5.566948973167894
manok,5.566948973167894
cnn,5.566948973167894
hoy,5.566948973167894
sagot,5.566948973167894
mananalo,5.566948973167894
politika,5.566948973167894
sama,5.566948973167894
disinformation,5.566948973167894
pierson/los,5.566948973167894
google,5.566948973167894
question,5.566948973167894
speaks,5.566948973167894
ninyo,5.566948973167894
ninakaw,5.566948973167894
boba,5.566948973167894
easy,5.566948973167894
inc's,5.566948973167894
parte,5.566948973167894
made,5.566948973167894
part,5.566948973167894
nikki,5.566948973167894
gaya,5.566948973167894
stop,5.566948973167894
he's,5.566948973167894
bid,5.566948973167894
support,5.566948973167894
galawan,5.566948973167894
meron,5.566948973167894
nakaw,5.566948973167894
galit,5.566948973167894
mean,5.566948973167894
supreme,5.566948973167894
really,5.566948973167894
nakakahiya,5.566948973167894
sir,5.566948973167894
dark,5.566948973167894
magsalita,5.566948973167894
dont,5.566948973167894
silang,5.566948973167894
nagsasalita,5.566948973167894
since,5.566948973167894
sinong,5.566948973167894
matalino,5.566948973167894
sinungaling,5.566948973167894
endorse,5.566948973167894
natin,5.566948973167894
elections,5.566948973167894
sison,5.566948973167894
dun,5.566948973167894
gets,5.566948973167894
imee,5.566948973167894
skipper,5.566948973167894
get,5.566948973167894
nmn,5.566948973167894
dyan,5.566948973167894
proud,5.343805421853684
ones,5.343805421853684
friends,5.343805421853684
joma,5.343805421853684
frontrunner,5.343805421853684
aquino,5.343805421853684
nakikita,5.343805421853684
panalo,5.343805421853684
kulay,5.343805421853684
utak,5.343805421853684
party,5.343805421853684
lagi,5.343805421853684
pera,5.343805421853684
laging,5.343805421853684
apologists,5.343805421853684
eto,5.343805421853684
ulit,5.343805421853684
